papel,Tipo,Empresa,setor,Subsetor,Valor_de_mercado,Valor_da_firma,ult_balanco_processado,numero_de_acoes,Ativo,Disponibilidades,Ativo_Circulante,Div_Bruta,Div_Liquida,Patrimonio_Liq,PSR,VPA,LPA,P/l,P/VP,P/EBIT,Marg_Liquida%,Div_Yield_%,ROIC_%,ROE_%,Liquidez_Corr
IGBR3,ON,GRADIENTE ON,Utilidades Domésticas,Eletrodomésticos,29136600.0,887741000.0,31/03/2018,12505000.0,255441000.0,63000.0,1943000.0,858667000.0,858604000.0,-806214000.0,6.92,-64.47,2.22,1.05,-0.04,-0.67,660.3,0.0,-18.1,-3.4,0.03
IGBR5,PNA,GRADIENTE PNA,Utilidades Domésticas,Eletrodomésticos,236344000.0,1094950000.0,31/03/2018,12505000.0,255441000.0,63000.0,1943000.0,858667000.0,858604000.0,-806214000.0,56.15,-64.47,2.22,8.5,-0.29,-5.44,660.3,0.0,-18.1,-3.4,0.03
IENG5,PNA,INEPAR ENERGIA PNA,Energia Elétrica,Energia Elétrica,41305100.0,323998000.0,30/09/2011,344209000.0,469881000.0,1769000.0,245563000.0,284462000.0,282693000.0,52234000.0,1.37,0.15,-0.19,-0.65,0.79,3.1,-224.6,0.0,2.8,-122.4,0.85
IENG3,ON,INEPAR ENERGIA ON,Energia Elétrica,Energia Elétrica,51631300.0,334324000.0,30/09/2011,344209000.0,469881000.0,1769000.0,245563000.0,284462000.0,282693000.0,52234000.0,1.72,0.15,-0.19,-0.81,0.99,3.88,-224.6,0.0,2.8,-122.4,0.85
IDVL4,PN N1,Indusval PN N1,Financeiros,Bancos,70162500.0,,30/09/2018,15252700.0,2598980000.0,768621000.0,1524850000.0,,,91155000.0,,5.98,-15.81,-0.29,0.77,,0.0,0.0,,-264.5,
IDVL3,ON N1,Indusval ON N1,Financeiros,Bancos,221165000.0,,30/09/2018,15252700.0,2598980000.0,768621000.0,1524850000.0,,,91155000.0,,5.98,-15.81,-0.92,2.43,,0.0,0.0,,-264.5,
IDNT3,ON,IDEIASNET ON,Programas e Serviços,Programas e Serviços,51973900.0,51671900.0,30/09/2018,16344000.0,56940000.0,302000.0,2122000.0,,-302000.0,4228000.0,,0.26,-0.19,-16.36,12.29,-2.63,0.0,0.0,,-75.1,
IDVL11,UNT N1,Indusval UNT N1,Financeiros,Bancos,2135380000.0,,30/09/2018,15252700.0,2598980000.0,768621000.0,1524850000.0,,,91155000.0,,5.98,-15.81,-8.86,23.43,,0.0,0.0,,-264.5,
HOOT4,PN,HOTEIS OTHON S.A. PN,Hoteis e Restaurantes,Hotelaria,34906800.0,38047800.0,30/09/2018,18372000.0,521585000.0,339000.0,26754000.0,3480000.0,3141000.0,-173478000.0,0.29,-9.44,-3.76,-0.5,-0.2,-2.03,-57.8,0.0,-3.4,39.9,0.06
HYPE3,ON,HYPERMARCAS S.A. ON,Comércio,Produtos Diversos,17765900000.0,16683300000.0,31/12/2018,632238000.0,10557000000.0,1646870000.0,4318250000.0,564309000.0,-1082560000.0,8267670000.0,4.77,13.08,1.79,15.73,2.15,15.0,30.3,3.4,13.6,13.7,3.04
ICPI3,ON,CIMENTO ITAU CORUMBA ON,,,,,19/03/2019,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,
HGTX4,PN N1,CIA HERING PN N1,"Tecidos, Vestuário e Calçados",Vestuário,1553700000.0,1233160000.0,31/12/2018,161844000.0,1704130000.0,320540000.0,1189320000.0,,-320540000.0,1320080000.0,1.01,8.16,1.48,6.49,1.18,7.26,15.6,0.0,18.2,18.1,3.26
HETA4,PN,HERCULES S/A PN,Utilidades Domésticas,Utensílios Domésticos,3411900.0,3411900.0,30/09/2018,510000.0,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,
HETA3,ON,HERCULES S/A ON,Utilidades Domésticas,Utensílios Domésticos,2045100.0,2045100.0,30/09/2018,510000.0,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,
HGTX3,ON N1,CIA HERING ON N1,"Tecidos, Vestuário e Calçados",Vestuário,4970230000.0,4649690000.0,31/12/2018,161844000.0,1704130000.0,320540000.0,1189320000.0,,-320540000.0,1320080000.0,3.23,8.16,1.48,20.75,3.77,23.23,15.6,3.0,18.2,18.1,3.26
HBOR3,ON,Helbor ON,Construção e Engenharia,Construção Civil,663974000.0,2294810000.0,30/09/2018,457913000.0,4479840000.0,282099000.0,3554980000.0,1912930000.0,1630830000.0,1031700000.0,1.84,2.25,-0.88,-1.65,0.64,-2.02,-118.1,0.0,-7.9,-38.9,2.62
HAGA4,ON,HAGA ON,Construção e Engenharia,Materiais de Construção,18445000.0,32200900.0,30/09/2018,11900000.0,58945700.0,36043500.0,47742300.0,49799400.0,13755900.0,-81843100.0,0.83,-6.88,0.02,68.66,-0.23,-9.15,1.2,0.0,-9.3,-0.3,2.03
GVTT3,ON NM,GVT HOLDING ON NM,Telefonia Fixa,Telefonia Fixa,7919090000.0,8143160000.0,31/03/2010,137246000.0,3491790000.0,283996000.0,911284000.0,508061000.0,224065000.0,2150790000.0,4.31,15.67,1.01,57.38,3.68,25.92,7.5,0.0,10.3,6.4,1.66
HAGA3,ON,HAGA ON,Construção e Engenharia,Materiais de Construção,35700000.0,49455900.0,30/09/2018,11900000.0,58945700.0,36043500.0,47742300.0,49799400.0,13755900.0,-81843100.0,1.6,-6.88,0.02,132.89,-0.44,-17.71,1.2,0.0,-9.3,-0.3,2.03
HAPV3,ON NM,HAPVIDA ON NM,Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos",19755600000.0,18867700000.0,31/12/2018,671959000.0,4876670000.0,887847000.0,1275950000.0,,-887847000.0,3602540000.0,4.32,5.36,1.17,25.09,5.48,22.69,17.2,0.6,22.2,21.9,1.29
GUAR4,PN,GUARARAPES CONFECÇÕES PN,Comércio,"Tecidos, Vestuário e Calçados",9422400000.0,10688700000.0,30/09/2018,62400000.0,8647330000.0,787966000.0,5491410000.0,2054290000.0,1266320000.0,4110680000.0,1.34,65.88,8.82,17.12,2.29,13.91,7.8,2.9,9.1,13.4,1.78
GUAR3,ON,GUARARAPES CONFECÇÕES ON,Comércio,"Tecidos, Vestuário e Calçados",9254540000.0,10520900000.0,30/09/2018,62400000.0,8647330000.0,787966000.0,5491410000.0,2054290000.0,1266320000.0,4110680000.0,1.32,65.88,8.82,16.81,2.25,13.66,7.8,2.7,9.1,13.4,1.78
GRNL4,PN,GRANÓLEO S/A PN,Alimentos,Grãos e Derivados,100058000.0,97740300.0,30/09/2007,212890000.0,102600000.0,7394000.0,16164000.0,5076000.0,-2318000.0,93104000.0,7.23,437.33,42.37,11.09,1.07,-64.72,65.2,0.0,-1.7,9.7,4.35
GSHP3,ON NM,Generalshopp ON NM,Exploração de Imóveis,Exploração de Imóveis,438834000.0,968385000.0,30/09/2018,69435700.0,3164770000.0,755304000.0,845159000.0,1284860000.0,529551000.0,875544000.0,1.92,12.61,-0.81,-7.76,0.5,2.98,-24.8,0.0,6.1,-6.5,2.74
GRND3,ON,GRENDENE SA ON,"Tecidos, Vestuário e Calçados",Calçados,7957050000.0,6544500000.0,31/12/2018,902160000.0,3860760000.0,1565480000.0,2930310000.0,152927000.0,-1412550000.0,3465040000.0,3.41,3.84,0.65,13.59,2.3,17.57,25.1,4.0,20.1,16.9,7.99
GPIV33,DR3,"GP INVESTMENTS, LTD DR3",Holdings Diversificadas,Holdings Diversificadas,759429000.0,155505000.0,30/09/2018,165453000.0,3481620000.0,603924000.0,671017000.0,,-603924000.0,1280200000.0,-6.14,7.74,-1.03,-4.45,0.59,-3.76,255.9,0.0,-7.0,-13.3,10.21
GOLL4,PN,GOL LINHAS AEREAS INTELIGENTES SA PN,Transporte,Transporte Aéreo,10097700000.0,15877600000.0,31/12/2018,349885000.0,10378300000.0,1304550000.0,3310830000.0,7084470000.0,5779920000.0,-4985410000.0,0.88,-14.25,-3.1,-9.3,-2.03,20.8,-6.8,0.0,6.3,21.8,0.46
GPCP3,ON,GPC PARTICIPACOES SA ON,Químicos ,Petroquímicos,70138900.0,213527000.0,30/09/2018,6268000.0,840519000.0,22280000.0,228457000.0,165668000.0,143388000.0,157294000.0,0.1,25.09,15.14,0.74,0.45,2.79,18.5,0.0,3.2,60.3,1.29
GOAU4,PN N1,METALÚRGICA GERDAU PN N1,Siderurgia e Metalurgia,Siderurgia,7351500000.0,19556400000.0,31/12/2018,986779000.0,51344400000.0,3350690000.0,17563100000.0,15555600000.0,12204900000.0,9345170000.0,0.16,9.47,0.81,9.2,0.79,1.64,4.9,3.3,10.2,8.5,1.92
GOAU3,ON N1,METALÚRGICA GERDAU ON N1,Siderurgia e Metalurgia,Siderurgia,7341640000.0,19546500000.0,31/12/2018,986779000.0,51344400000.0,3350690000.0,17563100000.0,15555600000.0,12204900000.0,9345170000.0,0.16,9.47,0.81,9.19,0.79,1.64,4.9,3.4,10.2,8.5,1.92
GNDI3,ON NM,INTERMEDICA ON NM,Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos",17661400000.0,17227800000.0,31/12/2018,528784000.0,5755870000.0,1370900000.0,2296240000.0,937313000.0,-433585000.0,2340070000.0,2.88,4.43,0.63,52.87,7.55,28.76,5.4,0.0,14.3,14.3,1.21
GLOB4,PN,VIAVAREJO PN,Comércio,Eletrodomésticos,39464700000.0,40152700000.0,31/12/2018,1294350000.0,21056000000.0,3711000000.0,13544000000.0,4399000000.0,688000000.0,2523000000.0,1.47,1.95,-0.21,-147.81,15.64,34.99,-1.0,0.0,13.0,-10.6,0.91
GGBR4,PN N1,GERDAU S.A. PN N1,Siderurgia e Metalurgia,Siderurgia,26689100000.0,38246200000.0,31/12/2018,1719660000.0,51281000000.0,3349610000.0,17503100000.0,14906700000.0,11557100000.0,25730600000.0,0.58,14.96,1.34,11.58,1.04,5.95,5.0,2.9,10.2,9.0,2.06
GFSA3,ON,GAFISA ON,Construção e Engenharia,Construção Civil,434881000.0,1200780000.0,30/09/2018,43358000.0,2867550000.0,194446000.0,1763850000.0,960344000.0,765898000.0,870252000.0,0.47,20.07,-13.5,-0.74,0.5,-2.07,-63.0,0.0,-8.2,-67.2,2.18
GGBR3,ON N1,GERDAU S.A. ON N1,Siderurgia e Metalurgia,Siderurgia,21925700000.0,33482800000.0,31/12/2018,1719660000.0,51281000000.0,3349610000.0,17503100000.0,14906700000.0,11557100000.0,25730600000.0,0.47,14.96,1.34,9.52,0.85,4.89,5.0,3.5,10.2,9.0,2.06
GETI4,PN,AES TIETE SA PN,Energia Elétrica,Energia Elétrica,5512920000.0,6469160000.0,30/09/2015,381253000.0,4193700000.0,422535000.0,867469000.0,1378780000.0,956242000.0,1601130000.0,1.92,4.2,1.1,13.2,3.44,6.99,14.5,0.0,22.7,26.1,0.71
GETI3,ON,AES TIETE SA ON,Energia Elétrica,Energia Elétrica,5509110000.0,6465350000.0,30/09/2015,381253000.0,4193700000.0,422535000.0,867469000.0,1378780000.0,956242000.0,1601130000.0,1.92,4.2,1.1,13.19,3.44,6.98,14.5,0.0,22.7,26.1,0.71
GEPA4,PN,"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA PN",Energia Elétrica,Energia Elétrica,3952020000.0,4484950000.0,31/12/2018,94433000.0,4470160000.0,991104000.0,1219180000.0,1524030000.0,532930000.0,1635420000.0,3.0,17.32,2.71,15.44,2.42,7.96,19.4,8.0,18.9,15.6,0.86
GEPA3,ON,"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA ON",Energia Elétrica,Energia Elétrica,3494020000.0,4026950000.0,31/12/2018,94433000.0,4470160000.0,991104000.0,1219180000.0,1524030000.0,532930000.0,1635420000.0,2.65,17.32,2.71,13.65,2.14,7.03,19.4,9.1,18.9,15.6,0.86
GBIO33,DR3,BIOTOSCANA DR3,Saúde,Medicamentos e Outros Produtos,,,30/09/2018,,1263120000.0,103149000.0,628737000.0,208579000.0,105430000.0,703355000.0,,0.0,0.0,0.0,0.0,,5.7,0.0,21.6,6.5,1.81
GAZO4,PN,GAZOLA SA INDÚSTRIA METALURGICA PN,Utilidades Domésticas,Utensílios Domésticos,3380240.0,4063120.0,30/09/2011,1457000.0,16472800.0,,3901870.0,683770.0,682875.0,-102667000.0,-1.41,-70.46,7.47,0.31,-0.03,0.86,-454.5,0.0,25.1,-10.6,0.35
GAZO3,ON,GAZOLA SA INDÚSTRIA METALURGICA ON,Utilidades Domésticas,Utensílios Domésticos,4953800.0,5636680.0,30/09/2011,1457000.0,16472800.0,,3901870.0,683770.0,682875.0,-102667000.0,-2.07,-70.46,7.47,0.45,-0.05,1.26,-454.5,0.0,25.1,-10.6,0.35
GALO4,PN,EMEEGE ESCAPAMENTOS PN,,,,-1000.0,31/03/2004,,926000.0,1000.0,109000.0,,-1000.0,-60607000.0,,0.0,0.0,0.0,0.0,,-184.6,0.0,39.4,7.6,0.0
GALO3,ON,EMEEGE ESCAPAMENTOS ON,,,,-1000.0,31/03/2004,,926000.0,1000.0,109000.0,,-1000.0,-60607000.0,,0.0,0.0,0.0,0.0,,-184.6,0.0,39.4,7.6,0.0
GAFP4,PN,CIMOB PN,Construção e Engenharia,Construção Civil,494100.0,115450000.0,30/09/2009,9882000.0,77845000.0,164283.0,14083700.0,115121000.0,114956000.0,-80712500.0,0.15,-8.17,-3.17,-0.02,-0.01,-0.2,-981.3,0.0,-3.2,38.8,0.51
FTRX3,ON,FAB TECIDOS C RENAUX ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,3097510.0,28172500.0,31/03/2013,23827000.0,134686000.0,33000.0,5322000.0,25108000.0,25075000.0,-154535000.0,0.21,-6.49,-0.88,-0.15,-0.02,-0.19,-138.8,0.0,-12.0,13.5,0.06
FTRX4,PN,FAB TECIDOS C RENAUX PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,2620970.0,27696000.0,31/03/2013,23827000.0,134686000.0,33000.0,5322000.0,25108000.0,25075000.0,-154535000.0,0.17,-6.49,-0.88,-0.13,-0.02,-0.16,-138.8,0.0,-12.0,13.5,0.06
GAFP3,ON,CIMOB ON,Construção e Engenharia,Construção Civil,1185840.0,116142000.0,30/09/2009,9882000.0,77845000.0,164283.0,14083700.0,115121000.0,114956000.0,-80712500.0,0.37,-8.17,-3.17,-0.04,-0.01,-0.48,-981.3,0.0,-3.2,38.8,0.51
FRTA3,ON NM,POMIFRUTAS ON NM,Agropecuária,Agricultura,11646400.0,11950400.0,30/09/2018,12006600.0,39427000.0,20000.0,2788000.0,324000.0,304000.0,-65189000.0,0.31,-5.43,-2.36,-0.41,-0.18,-0.49,-75.4,0.0,-60.8,43.4,0.2
FRIO3,ON NM,Metalfrio ON NM,Equipamentos Elétricos,Equipamentos Elétricos,234099000.0,568324000.0,31/12/2018,4107000.0,1388820000.0,544679000.0,981108000.0,878904000.0,334225000.0,37757000.0,0.2,9.19,-4.5,-12.67,6.2,5.08,-0.5,0.0,8.1,-48.9,1.09
FRAS3,ON,FRAS-LE S.A. ON,Material de Transporte,Material Rodoviário,1140050000.0,1093510000.0,30/09/2018,217566000.0,1446360000.0,378764000.0,870170000.0,332226000.0,-46538000.0,828470000.0,1.13,3.81,0.39,13.43,1.38,11.88,8.1,4.4,9.7,10.2,2.77
FRAS4,PN,FRAS-LE S.A. PN,Material de Transporte,Material Rodoviário,1259710000.0,1213170000.0,30/09/2018,217566000.0,1446360000.0,378764000.0,870170000.0,332226000.0,-46538000.0,828470000.0,1.25,3.81,0.39,14.84,1.52,13.13,8.1,0.0,9.7,10.2,2.77
FLRY3,ON NM,FLEURY ON NM,Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos",6546700000.0,6996990000.0,31/12/2018,316113000.0,3910450000.0,808882000.0,1434210000.0,1259180000.0,450294000.0,1749960000.0,2.46,5.54,1.05,19.74,3.74,12.76,12.4,4.8,17.6,18.9,2.3
FLCL6,PNB,CATAG LEOPOLDINA PNB,,,4466570000.0,4613760000.0,31/03/2011,450713000000.0,399961000.0,68663000.0,166102000.0,215852000.0,147189000.0,72920000.0,11.28,0.16,0.09,115.65,61.25,64.97,9.8,0.0,22.9,53.0,1.23
FLCL5,PNA,CATAG LEOPOLDINA PNA,,,5633920000.0,5781110000.0,31/03/2011,450713000000.0,399961000.0,68663000.0,166102000.0,215852000.0,147189000.0,72920000.0,14.23,0.16,0.09,145.87,77.26,81.95,9.8,0.0,22.9,53.0,1.23
FLCL3,ON,CATAG LEOPOLDINA ON,,,5183200000.0,5330390000.0,31/03/2011,450713000000.0,399961000.0,68663000.0,166102000.0,215852000.0,147189000.0,72920000.0,13.09,0.16,0.09,134.2,71.08,75.4,9.8,0.0,22.9,53.0,1.23
FJTA4,PN,FORJAS TAURUS SA PN,Máquinas e Equipamentos,Armas e Munições,309184000.0,1144240000.0,30/09/2018,74863000.0,980379000.0,13380000.0,635697000.0,848438000.0,835058000.0,-456056000.0,0.38,-6.09,-3.74,-1.1,-0.68,-13.85,-34.9,0.0,-2.6,61.5,1.04
FJTA3,ON,FORJAS TAURUS SA ON,Máquinas e Equipamentos,Armas e Munições,321911000.0,1156970000.0,30/09/2018,74863000.0,980379000.0,13380000.0,635697000.0,848438000.0,835058000.0,-456056000.0,0.4,-6.09,-3.74,-1.15,-0.71,-14.42,-34.9,0.0,-2.6,61.5,1.04
FIGE4,PN,INVESTIMENTOS BEMGE PN,Outros,Outros,89855600.0,89852600.0,31/12/2018,2364000.0,220328000.0,3000.0,3450000.0,,-3000.0,220026000.0,,93.07,4.46,8.52,0.41,-78.2,0.0,0.1,,4.8,
FIGE3,ON,INVESTIMENTOS BEMGE ON,Outros,Outros,101652000.0,101649000.0,31/12/2018,2364000.0,220328000.0,3000.0,3450000.0,,-3000.0,220026000.0,,93.07,4.46,9.64,0.46,-88.47,0.0,0.1,,4.8,
FIBR3,ON N1,Fibria ON N1,Madeira e Papel,Papel e Celulose,36712600000.0,51268800000.0,31/12/2018,553734000.0,40818600000.0,6110890000.0,12127700000.0,20667100000.0,14556200000.0,14149000000.0,2.01,25.55,5.51,12.03,2.59,5.13,16.8,8.3,23.0,21.6,1.46
FHER3,ON NM,Fer Heringer ON NM,Químicos ,Fertilizantes e Defensivos,131411000.0,1197620000.0,30/09/2018,53857000.0,2624440000.0,32375000.0,1468260000.0,1098590000.0,1066210000.0,-283677000.0,0.03,-5.27,-8.63,-0.28,-0.46,-1.21,-10.1,0.0,-7.6,163.8,0.52
FGUI4,PN,FERREIRA GUIMARAES PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,15113600.0,117662000.0,30/06/2006,39772700000.0,18937000.0,146000.0,8125000.0,102694000.0,102548000.0,-222024000.0,0.51,-5.58,-0.97,-0.39,-0.07,-1.83,-129.0,0.0,-60.7,17.3,0.04
FGUI3,ON,FERREIRA GUIMARAES ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,477273000.0,579821000.0,30/06/2006,39772700000.0,18937000.0,146000.0,8125000.0,102694000.0,102548000.0,-222024000.0,16.01,-5.58,-0.97,-12.41,-2.15,-57.76,-129.0,0.0,-60.7,17.3,0.04
FFTL4,PN,FOSFERTIL PN,Químicos ,Fertilizantes e Defensivos,14184800000.0,13947000000.0,30/09/2011,566033000.0,9381780000.0,699985000.0,2197280000.0,462220000.0,-237765000.0,6274030000.0,3.42,11.08,0.47,53.34,2.26,20.95,8.2,0.0,8.9,4.2,1.37
FESA4,PN,FERBASA PN,Siderurgia e Metalurgia,Siderurgia,1996920000.0,2101490000.0,31/12/2018,88320000.0,2659910000.0,292245000.0,810408000.0,396815000.0,104570000.0,1743320000.0,1.45,19.74,3.5,6.47,1.15,5.94,22.4,5.2,14.6,17.7,3.12
FESA3,ON,FERBASA ON,Siderurgia e Metalurgia,Siderurgia,2341360000.0,2445930000.0,31/12/2018,88320000.0,2659910000.0,292245000.0,810408000.0,396815000.0,104570000.0,1743320000.0,1.7,19.74,3.5,7.58,1.34,6.97,22.4,4.0,14.6,17.7,3.12
FFTL3,ON,FOSFERTIL ON,Químicos ,Fertilizantes e Defensivos,14150800000.0,13913100000.0,30/09/2011,566033000.0,9381780000.0,699985000.0,2197280000.0,462220000.0,-237765000.0,6274030000.0,3.41,11.08,0.47,53.22,2.26,20.9,8.2,0.0,8.9,4.2,1.37
FCAP4,PN,FICAP PN,Siderurgia e Metalurgia,Artefatos de Cobre,13612200.0,31351200.0,30/09/2007,19446000.0,135752000.0,22000.0,26000.0,17761000.0,17739000.0,107134000.0,,5.51,1.2,0.58,0.13,-6.98,0.0,0.0,,21.8,
FCAP3,ON,FICAP ON,Siderurgia e Metalurgia,Artefatos de Cobre,12056500.0,29795500.0,30/09/2007,19446000.0,135752000.0,22000.0,26000.0,17761000.0,17739000.0,107134000.0,,5.51,1.2,0.52,0.11,-6.18,0.0,0.0,,21.8,
FBRA4,PN,FERTIBRÁS S/A PN,,,354929000.0,509496000.0,30/09/2006,10264000.0,481007000.0,9650000.0,187489000.0,164217000.0,154567000.0,213406000.0,0.46,20.79,-0.87,-39.57,1.66,7.4,-1.2,0.0,11.9,-4.2,1.11
FBMC4,PN,FIBAM PN,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,1424920.0,10845900.0,30/09/2018,727000.0,42032000.0,19000.0,14549000.0,9440000.0,9421000.0,-63552000.0,0.09,-87.42,-21.15,-0.09,-0.02,-0.07,-102.0,0.0,-64.7,24.2,0.31
FBMC3,ON,FIBAM ON,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,58160000.0,67581000.0,30/09/2018,727000.0,42032000.0,19000.0,14549000.0,9440000.0,9421000.0,-63552000.0,3.86,-87.42,-21.15,-3.78,-0.92,-2.85,-102.0,0.0,-64.7,24.2,0.31
EZTC3,ON NM,EZTec ON NM,Construção e Engenharia,Construção Civil,4488050000.0,4151600000.0,30/09/2018,165002000.0,2948340000.0,439117000.0,1604580000.0,102672000.0,-336445000.0,2589340000.0,13.52,15.69,0.48,56.6,1.73,-96.9,25.2,1.9,-1.9,3.1,7.85
EVEN3,ON NM,Even ON NM,Construção e Engenharia,Construção Civil,1377950000.0,2124710000.0,30/09/2018,217000000.0,4621330000.0,623161000.0,3778580000.0,1369920000.0,746760000.0,1683730000.0,0.91,7.76,-1.4,-4.54,0.82,52.36,-18.1,0.0,0.7,-18.0,2.95
EUCA4,PN,EUCATEX PN,Madeira e Papel,Madeira,396409000.0,768226000.0,30/06/2018,92619000.0,2048180000.0,20545000.0,483377000.0,392362000.0,371817000.0,1228300000.0,0.32,13.26,0.24,17.52,0.32,3.92,1.8,1.6,5.3,1.8,0.84
EUCA3,ON,EUCATEX ON,Madeira e Papel,Madeira,759476000.0,1131290000.0,30/06/2018,92619000.0,2048180000.0,20545000.0,483377000.0,392362000.0,371817000.0,1228300000.0,0.61,13.26,0.24,33.58,0.62,7.51,1.8,0.7,5.3,1.8,0.84
ETER4,PN,ETERNIT PN,Construção e Engenharia,Materiais de Construção,293855000.0,390962000.0,30/09/2018,29833000.0,609237000.0,23551000.0,283326000.0,120658000.0,97107000.0,81565000.0,0.53,2.73,-10.68,-0.92,3.6,-11.76,-57.6,0.0,-4.6,-390.8,1.24
ETER3,ON,ETERNIT ON,Construção e Engenharia,Materiais de Construção,81145800.0,178253000.0,30/09/2018,29833000.0,609237000.0,23551000.0,283326000.0,120658000.0,97107000.0,81565000.0,0.15,2.73,-10.68,-0.25,0.99,-3.25,-57.6,0.0,-4.6,-390.8,1.24
ESTR4,PN,ESTRELA PN,Viagens e Lazer,Brinquedos e Jogos,10504000.0,80257000.0,30/09/2018,808000.0,236426000.0,70000.0,116689000.0,69823000.0,69753000.0,-450425000.0,0.08,-557.46,-36.91,-0.35,-0.02,-0.78,-22.2,0.0,-6.1,6.6,0.21
ESTR3,ON,ESTRELA ON,Viagens e Lazer,Brinquedos e Jogos,16160000.0,85913000.0,30/09/2018,808000.0,236426000.0,70000.0,116689000.0,69823000.0,69753000.0,-450425000.0,0.12,-557.46,-36.91,-0.54,-0.04,-1.2,-22.2,0.0,-6.1,6.6,0.21
ESTC4,PN N2,Estacio Part PN N2,Diversos,Educacional,,-831040.0,31/12/2018,309089000.0,4102460000.0,818046000.0,1550630000.0,817215000.0,-831040.0,2591410000.0,,0.0,0.0,0.0,0.0,,17.8,0.0,25.8,24.9,1.2
ESTC3,ON N2,Estacio Part ON N2,Diversos,Educacional,8407220000.0,8406390000.0,31/12/2018,309089000.0,4102460000.0,818046000.0,1550630000.0,817215000.0,-831040.0,2591410000.0,2.32,8.38,2.09,13.04,3.24,10.26,17.8,6.1,25.8,24.9,1.2
ESTC11,UNT N2,Estacio Part UNT N2,Diversos,Educacional,2421200000.0,2420370000.0,31/12/2018,309089000.0,4102460000.0,818046000.0,1550630000.0,817215000.0,-831040.0,2591410000.0,0.67,25.15,6.26,3.75,0.93,2.96,17.8,0.0,25.8,24.9,1.2
ESCE3,ON,ESCELSA ON,Energia Elétrica,Energia Elétrica,1010670000.0,2120280000.0,31/12/2018,5876000.0,3814100000.0,69206000.0,1113700000.0,1178810000.0,1109610000.0,925033000.0,0.3,157.43,29.02,5.93,1.09,2.72,5.0,0.0,11.0,18.4,1.15
EQTL3,ON NM,EQUATORIAL ENERGIA S.A. ON NM,Energia Elétrica,Energia Elétrica,16679400000.0,20223200000.0,30/09/2018,201102000.0,19399100000.0,4753610000.0,8384220000.0,8297440000.0,3543830000.0,5221890000.0,1.64,25.97,4.69,17.69,3.19,11.29,11.3,1.3,10.9,18.1,1.73
ENMT4,ON,ENERGISA MT ON,Energia Elétrica,Energia Elétrica,4258220000.0,6940880000.0,30/09/2018,212911000.0,6481300000.0,158799000.0,1743620000.0,2841460000.0,2682660000.0,1772260000.0,0.99,8.32,0.89,22.47,2.4,6.33,4.4,11.2,11.8,10.7,1.1
ENMT3,ON,ENERGISA MT ON,Energia Elétrica,Energia Elétrica,4215640000.0,6898290000.0,30/09/2018,212911000.0,6481300000.0,158799000.0,1743620000.0,2841460000.0,2682660000.0,1772260000.0,0.98,8.32,0.89,22.25,2.38,6.26,4.4,10.8,11.8,10.7,1.1
ENGI4,PN,ENERGISA PN,Energia Elétrica,Energia Elétrica,12157600000.0,20507400000.0,30/09/2018,1814560000.0,24354900000.0,2677050000.0,8091120000.0,11026900000.0,8349870000.0,4228960000.0,0.79,2.33,0.41,16.51,2.87,6.26,4.8,2.6,9.7,17.4,1.23
ENGI3,ON,ENERGISA ON,Energia Elétrica,Energia Elétrica,28833400000.0,37183300000.0,30/09/2018,1814560000.0,24354900000.0,2677050000.0,8091120000.0,11026900000.0,8349870000.0,4228960000.0,1.87,2.33,0.41,39.16,6.82,14.85,4.8,1.1,9.7,17.4,1.23
ENEV3,ON,ENEVA ON,Energia Elétrica,Energia Elétrica,5884010000.0,10023700000.0,30/09/2018,314990000.0,12186700000.0,870776000.0,2159120000.0,5010440000.0,4139660000.0,5814920000.0,1.77,18.46,1.62,11.54,1.01,5.99,15.3,0.0,9.1,8.8,1.24
ENGI11,UNT N2,ENERGISA UNT N2,Energia Elétrica,Energia Elétrica,15460100000.0,23809900000.0,30/09/2018,1814560000.0,24354900000.0,2677050000.0,8091120000.0,11026900000.0,8349870000.0,4228960000.0,1.0,11.65,2.03,20.99,3.66,7.96,4.8,2.1,9.7,17.4,1.23
EMBR3,ON,EMBRAER ON,Material de Transporte,Material Aeronáutico,14616800000.0,17032500000.0,31/12/2018,740465000.0,43758800000.0,11718300000.0,27398400000.0,14134100000.0,2415730000.0,14901300000.0,0.78,20.12,-0.9,-21.85,0.98,14.3,-3.4,0.6,3.6,-4.5,2.33
